ID;hist_plan;data;grupa;podgrupa;sprzet;klient;region;ilosc;cena_hurt;obrot
4022;hist;112004;BI;okapy;okapy teleskopowe;AVANS;Poludnie;20;332;5702,20
4023;hist;112004;BI;okapy;okapy teleskopowe;AVANS;Wschod;206;332;58074,66
4024;hist;112004;BI;okapy;okapy teleskopowe;AVANS;Zachod;99;332;27759,75
4025;hist;112004;BI;okapy;okapy teleskopowe;BRW-SA;Meblarze;2;332;596,99
4026;hist;112004;BI;okapy;okapy teleskopowe;G7;Polnoc;135;332;37961,70
4027;hist;112004;BI;okapy;okapy teleskopowe;G7;Poludnie;162;332;43684,20
4028;hist;112004;BI;okapy;okapy teleskopowe;G7;Sieci;84;332;24017,60
4029;hist;112004;BI;okapy;okapy teleskopowe;G7;Zachod;138;332;40156,22
4030;hist;112004;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Polnoc;10;332;3085,60
4031;hist;112004;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Poludnie;7;332;2077,28
4032;hist;112004;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Zachod;1;332;308,56
4033;hist;112004;BI;okapy;okapy teleskopowe;MEDIA MARKT;Sieci;54;332;16372,50
4034;hist;112004;BI;okapy;okapy teleskopowe;MEGA AVANS;Sieci;6;332;1851,36
4035;hist;112004;BI;okapy;okapy teleskopowe;NEONET;Zachod;104;332;29697,86
4036;hist;112004;BI;okapy;okapy teleskopowe;PARTNER;Poludnie;5;332;1302,65
4037;hist;112004;BI;okapy;okapy teleskopowe;PARTNER;Wschod;15;332;4582,10
4038;hist;112004;BI;okapy;okapy teleskopowe;PARTNER;Zachod;209;332;58573,98
4039;hist;112004;BI;okapy;okapy uniwersalne;;Meblarze;100;166;12908,75
4040;hist;112004;BI;okapy;okapy uniwersalne;;Others;18;166;1583,06
4041;hist;112004;BI;okapy;okapy uniwersalne;;Polnoc;1920;166;260502,56
4042;hist;112004;BI;okapy;okapy uniwersalne;;Poludnie;633;166;93314,14
4043;hist;112004;BI;okapy;okapy uniwersalne;;Sieci;1398;166;182834,65
4044;hist;112004;BI;okapy;okapy uniwersalne;;Wschod;155;166;21402,74
4045;hist;112004;BI;okapy;okapy uniwersalne;;Zachod;151;166;21562,49
4046;hist;112004;BI;okapy;okapy uniwersalne;AVANS;Wschod;606;166;84241,59
4047;hist;112004;BI;okapy;okapy uniwersalne;AVANS;Zachod;647;166;91720,82
4048;hist;112004;BI;okapy;okapy uniwersalne;G7;Polnoc;285;166;43014,60
4049;hist;112004;BI;okapy;okapy uniwersalne;G7;Poludnie;326;166;46726,54
4050;hist;112004;BI;okapy;okapy uniwersalne;G7;Sieci;170;166;24787,75
4051;hist;112004;BI;okapy;okapy uniwersalne;G7;Zachod;125;166;19767,10
4052;hist;112004;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Polnoc;60;166;9437,30
4053;hist;112004;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Poludnie;166;166;22738,50
4054;hist;112004;BI;okapy;okapy uniwersalne;MEGA AVANS;Sieci;19;166;3113,92
4055;hist;112004;BI;okapy;okapy uniwersalne;NEONET;Zachod;456;166;68237,24
4056;hist;112004;BI;okapy;okapy uniwersalne;OKAY;Sieci;11;166;1504,68
4057;hist;112004;BI;okapy;okapy uniwersalne;PARTNER;Wschod;165;166;25696,95
4058;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;;Meblarze;71;1605;77653,50
4059;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;;Others;8;1605;7999,32
4060;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;;Polnoc;324;1605;466418,35
4061;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;;Poludnie;570;1605;735047,86
4062;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;;Sieci;569;1605;687507,73
4063;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;;Wschod;17;1605;23725,44
4064;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;;Zachod;122;1605;167161,30
4065;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Poludnie;57;1605;71067,53
4066;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Wschod;446;1605;539145,57
4067;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Zachod;155;1605;203883,24
4068;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;BRW-SA;Meblarze;12;1605;15770,10
4069;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Polnoc;130;1605;194183,63
4070;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Poludnie;367;1605;484555,19
4071;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Sieci;229;1605;312387,22
4072;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;G7;Zachod;41;1605;53599,34
4073;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Polnoc;95;1605;134848,67
4074;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Poludnie;19;1605;25887,92
4075;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Wschod;3;1605;4634,76
4076;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Zachod;42;1605;56499,45
4077;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA MARKT;Sieci;129;1605;200741,14
4078;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;MEGA AVANS;Sieci;16;1605;23866,61
4079;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;NEONET;Zachod;229;1605;315072,63
4080;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Poludnie;9;1605;13087,59
4081;hist;112004;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Zachod;251;1605;333153,01
4082;hist;112004;BI;sprzet grzejny;piekarniki;;Meblarze;77;1273;51371,39
4083;hist;112004;BI;sprzet grzejny;piekarniki;;Others;15;1273;12176,15
4084;hist;112004;BI;sprzet grzejny;piekarniki;;Polnoc;166;1273;164957,25
4085;hist;112004;BI;sprzet grzejny;piekarniki;;Poludnie;163;1273;161553,57
4086;hist;112004;BI;sprzet grzejny;piekarniki;;Sieci;274;1273;267770,30
4087;hist;112004;BI;sprzet grzejny;piekarniki;;Wschod;13;1273;15373,44
4088;hist;112004;BI;sprzet grzejny;piekarniki;;Zachod;43;1273;47837,89
4089;hist;112004;BI;sprzet grzejny;piekarniki;AVANS;Poludnie;15;1273;14921,21
4090;hist;112004;BI;sprzet grzejny;piekarniki;AVANS;Wschod;171;1273;190626,58
4091;hist;112004;BI;sprzet grzejny;piekarniki;AVANS;Zachod;72;1273;74387,13
4092;hist;112004;BI;sprzet grzejny;piekarniki;BRW-SA;Meblarze;13;1273;11374,67
4093;hist;112004;BI;sprzet grzejny;piekarniki;G7;Polnoc;62;1273;63796,75
4094;hist;112004;BI;sprzet grzejny;piekarniki;G7;Poludnie;173;1273;154474,54
4095;hist;112004;BI;sprzet grzejny;piekarniki;G7;Sieci;75;1273;73362,90
4096;hist;112004;BI;sprzet grzejny;piekarniki;G7;Zachod;21;1273;19900,52
4097;hist;112004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Polnoc;2;1273;2318,12
4098;hist;112004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Poludnie;18;1273;17841,65
4099;hist;112004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Zachod;2;1273;2039,35
4100;hist;112004;BI;sprzet grzejny;piekarniki;MEDIA MARKT;Sieci;262;1273;221619,24
4101;hist;112004;BI;sprzet grzejny;piekarniki;MEGA AVANS;Sieci;14;1273;15666,76
4102;hist;112004;BI;sprzet grzejny;piekarniki;NEONET;Zachod;96;1273;106034,69
4103;hist;112004;BI;sprzet grzejny;piekarniki;PARTNER;Poludnie;9;1273;8321,34
4104;hist;112004;BI;sprzet grzejny;piekarniki;PARTNER;Wschod;11;1273;10775,81
4105;hist;112004;BI;sprzet grzejny;piekarniki;PARTNER;Zachod;123;1273;133981,10
4106;hist;112004;BI;sprzet grzejny;plyty grzejne;;Meblarze;106;694;51736,72
4107;hist;112004;BI;sprzet grzejny;plyty grzejne;;Others;16;694;9507,44
4108;hist;112004;BI;sprzet grzejny;plyty grzejne;;Polnoc;471;694;315655,09
4109;hist;112004;BI;sprzet grzejny;plyty grzejne;;Poludnie;351;694;209734,82
4110;hist;112004;BI;sprzet grzejny;plyty grzejne;;Sieci;510;694;300195,67
4111;hist;112004;BI;sprzet grzejny;plyty grzejne;;Wschod;27;694;14718,27
4112;hist;112004;BI;sprzet grzejny;plyty grzejne;;Zachod;84;694;46693,51
4113;hist;112004;BI;sprzet grzejny;plyty grzejne;AVANS;Wschod;147;694;93145,84
4114;hist;112004;BI;sprzet grzejny;plyty grzejne;AVANS;Zachod;129;694;75896,40
4115;hist;112004;BI;sprzet grzejny;plyty grzejne;G7;Polnoc;101;694;64415,69
4116;hist;112004;BI;sprzet grzejny;plyty grzejne;G7;Poludnie;296;694;185420,67
4117;hist;112004;BI;sprzet grzejny;plyty grzejne;G7;Sieci;184;694;114782,57
4118;hist;112004;BI;sprzet grzejny;plyty grzejne;G7;Zachod;45;694;29738,87
4119;hist;112004;BI;sprzet grzejny;plyty grzejne;MEDIA EXPERT;Polnoc;23;694;9955,83
4120;hist;112004;BI;sprzet grzejny;plyty grzejne;MEDIA EXPERT;Poludnie;19;694;11284,22
4121;hist;112004;BI;sprzet grzejny;plyty grzejne;MEDIA EXPERT;Wschod;3;694;1557,70
4122;hist;112004;BI;sprzet grzejny;plyty grzejne;MEDIA MARKT;Sieci;291;694;156675,12
4123;hist;112004;BI;sprzet grzejny;plyty grzejne;NEONET;Zachod;176;694;91910,95
4124;hist;112004;BI;sprzet grzejny;plyty grzejne;OKAY;Sieci;5;694;1728,00
4125;hist;112004;BI;sprzet grzejny;plyty grzejne;PARTNER;Zachod;202;694;128489,56
4126;hist;112004;BI;zmywarki;zmywarki 45;;Others;1;1525;806,22
4127;hist;112004;BI;zmywarki;zmywarki 45;;Polnoc;14;1525;16710,64
4128;hist;112004;BI;zmywarki;zmywarki 45;;Poludnie;27;1525;35779,51
4129;hist;112004;BI;zmywarki;zmywarki 45;;Sieci;39;1525;50284,52
4130;hist;112004;BI;zmywarki;zmywarki 45;;Wschod;2;1525;2878,61
4131;hist;112004;BI;zmywarki;zmywarki 45;;Zachod;2;1525;2286,70
4132;hist;112004;BI;zmywarki;zmywarki 45;AVANS;Wschod;10;1525;13728,51
4133;hist;112004;BI;zmywarki;zmywarki 45;AVANS;Zachod;2;1525;2746,57
4134;hist;112004;BI;zmywarki;zmywarki 45;G7;Polnoc;5;1525;6151,29
4135;hist;112004;BI;zmywarki;zmywarki 45;G7;Poludnie;15;1525;19668,75
4136;hist;112004;BI;zmywarki;zmywarki 45;G7;Sieci;5;1525;5645,64
4137;hist;112004;BI;zmywarki;zmywarki 45;G7;Zachod;6;1525;6487,26
4138;hist;112004;BI;zmywarki;zmywarki 45;MEDIA MARKT;Sieci;1;1525;1375,25
4139;hist;112004;BI;zmywarki;zmywarki 60;;Meblarze;7;1666;6289,27
4140;hist;112004;BI;zmywarki;zmywarki 60;;Others;2;1666;2902,39
4141;hist;112004;BI;zmywarki;zmywarki 60;;Polnoc;14;1666;21435,91
4142;hist;112004;BI;zmywarki;zmywarki 60;;Poludnie;42;1666;61525,72
4143;hist;112004;BI;zmywarki;zmywarki 60;;Sieci;8;1666;10258,70
4144;hist;112004;BI;zmywarki;zmywarki 60;;Wschod;5;1666;7012,26
4145;hist;112004;BI;zmywarki;zmywarki 60;;Zachod;10;1666;14767,29
4146;hist;112004;BI;zmywarki;zmywarki 60;AVANS;Wschod;9;1666;12971,97
4147;hist;112004;BI;zmywarki;zmywarki 60;AVANS;Zachod;4;1666;5761,89
4148;hist;112004;BI;zmywarki;zmywarki 60;G7;Polnoc;14;1666;20303,59
4149;hist;112004;BI;zmywarki;zmywarki 60;G7;Poludnie;22;1666;28812,65
4150;hist;112004;BI;zmywarki;zmywarki 60;G7;Sieci;15;1666;20290,72
4151;hist;112004;BI;zmywarki;zmywarki 60;G7;Zachod;12;1666;16694,18
4152;hist;112004;BI;zmywarki;zmywarki 60;MEDIA EXPERT;Polnoc;1;1666;1483,44
4153;hist;112004;BI;zmywarki;zmywarki 60;MEDIA EXPERT;Poludnie;3;1666;4703,39
4154;hist;112004;BI;zmywarki;zmywarki 60;MEDIA EXPERT;Zachod;2;1666;2255,78
4155;hist;112004;BI;zmywarki;zmywarki 60;MEDIA MARKT;Sieci;3;1666;3807,56
4156;hist;112004;BI;zmywarki;zmywarki 60;NEONET;Zachod;9;1666;13647,09
4157;hist;112004;BI;zmywarki;zmywarki 60;PARTNER;Zachod;1;1666;1433,76
4158;hist;112004;FS;chlodnictwo;chlodziarki;;Others;29;606;11893,47
4159;hist;112004;FS;chlodnictwo;chlodziarki;;Polnoc;59;606;31821,42
4160;hist;112004;FS;chlodnictwo;chlodziarki;;Poludnie;92;606;53772,29
4161;hist;112004;FS;chlodnictwo;chlodziarki;;Sieci;204;606;111061,62
4162;hist;112004;FS;chlodnictwo;chlodziarki;;Wschod;5;606;2881,05
4163;hist;112004;FS;chlodnictwo;chlodziarki;;Zachod;52;606;31098,07
4164;hist;112004;FS;chlodnictwo;chlodziarki;AVANS;Wschod;123;606;66375,42
4165;hist;112004;FS;chlodnictwo;chlodziarki;AVANS;Zachod;110;606;64144,40
4166;hist;112004;FS;chlodnictwo;chlodziarki;G7;Polnoc;86;606;49359,42
4167;hist;112004;FS;chlodnictwo;chlodziarki;G7;Sieci;41;606;23265,10
4168;hist;112004;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Polnoc;20;606;11524,20
4169;hist;112004;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Wschod;5;606;2732,50
4170;hist;112004;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Zachod;26;606;14406,25
4171;hist;112004;FS;chlodnictwo;chlodziarki;MEDIA MARKT;Sieci;57;606;34542,00
4172;hist;112004;FS;chlodnictwo;chlodziarki;MEGA AVANS;Sieci;2;606;1152,42
4173;hist;112004;FS;chlodnictwo;chlodziarki;NEONET;Zachod;192;606;110680,93
4174;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;;Others;39;834;17473,24
4175;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;;Polnoc;144;834;106410,42
4176;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;;Poludnie;197;834;141910,11
4177;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;;Sieci;894;834;600297,70
4178;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;;Wschod;25;834;18616,94
4179;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;;Zachod;130;834;97094,41
4180;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Poludnie;165;834;119241,85
4181;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Wschod;318;834;230275,95
4182;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Zachod;242;834;179508,46
4183;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Polnoc;123;834;91045,86
4184;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Poludnie;296;834;219506,10
4185;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Sieci;271;834;184674,63
4186;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Polnoc;69;834;54966,12
4187;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Poludnie;63;834;45864,90
4188;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Wschod;5;834;3452,90
4189;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Zachod;20;834;15867,80
4190;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA MARKT;Sieci;218;834;150344,01
4191;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;NEONET;Zachod;621;834;472334,60
4192;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;OKAY;Sieci;11;834;7936,18
4193;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Poludnie;350;834;244396,90
4194;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Wschod;205;834;146983,85
4195;hist;112004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Zachod;120;834;86941,20
4196;hist;112004;FS;chlodnictwo;lodowki kombi;;Meblarze;1;1055;949,48
4197;hist;112004;FS;chlodnictwo;lodowki kombi;;Others;97;1055;73017,25
4198;hist;112004;FS;chlodnictwo;lodowki kombi;;Polnoc;315;1055;286564,53
4199;hist;112004;FS;chlodnictwo;lodowki kombi;;Poludnie;539;1055;476576,80
4200;hist;112004;FS;chlodnictwo;lodowki kombi;;Sieci;1333;1055;1139375,36
4201;hist;112004;FS;chlodnictwo;lodowki kombi;;Wschod;34;1055;30301,95
4202;hist;112004;FS;chlodnictwo;lodowki kombi;;Zachod;168;1055;152840,97
4203;hist;112004;FS;chlodnictwo;lodowki kombi;AVANS;Poludnie;442;1055;393368,72
4204;hist;112004;FS;chlodnictwo;lodowki kombi;AVANS;Wschod;924;1055;795317,12
4205;hist;112004;FS;chlodnictwo;lodowki kombi;AVANS;Zachod;866;1055;730605,40
4206;hist;112004;FS;chlodnictwo;lodowki kombi;G7;Polnoc;323;1055;298121,81
4207;hist;112004;FS;chlodnictwo;lodowki kombi;G7;Poludnie;562;1055;473934,26
4208;hist;112004;FS;chlodnictwo;lodowki kombi;G7;Sieci;235;1055;202491,90
4209;hist;112004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Polnoc;166;1055;145708,95
4210;hist;112004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Poludnie;119;1055;105986,11
4211;hist;112004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Wschod;15;1055;12799,89
4212;hist;112004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Zachod;102;1055;90027,94
4213;hist;112004;FS;chlodnictwo;lodowki kombi;MEDIA MARKT;Sieci;285;1055;261302,08
4214;hist;112004;FS;chlodnictwo;lodowki kombi;MEGA AVANS;Sieci;41;1055;38349,23
4215;hist;112004;FS;chlodnictwo;lodowki kombi;NEONET;Zachod;1381;1055;1236312,42
4216;hist;112004;FS;chlodnictwo;lodowki kombi;OKAY;Sieci;29;1055;26823,35
4217;hist;112004;FS;chlodnictwo;lodowki kombi;PARTNER;Poludnie;192;1055;162192,65
4218;hist;112004;FS;chlodnictwo;lodowki kombi;PARTNER;Wschod;176;1055;169073,08
4219;hist;112004;FS;chlodnictwo;lodowki kombi;PARTNER;Zachod;510;1055;434444,50
4220;hist;112004;FS;chlodnictwo;zamrazarki;;Others;24;901;13739,46
4221;hist;112004;FS;chlodnictwo;zamrazarki;;Poludnie;31;901;19803,44
4222;hist;112004;FS;chlodnictwo;zamrazarki;;Sieci;3;901;2130,26
4223;hist;112004;FS;chlodnictwo;zamrazarki;;Zachod;2;901;1356,02
4224;hist;112004;FS;chlodnictwo;zamrazarki;AVANS;Poludnie;10;901;6258,40
4225;hist;112004;FS;chlodnictwo;zamrazarki;AVANS;Wschod;9;901;5736,38
4226;hist;112004;FS;chlodnictwo;zamrazarki;AVANS;Zachod;45;901;28162,80
4227;hist;112004;FS;chlodnictwo;zamrazarki;G7;Polnoc;10;901;6331,30
4228;hist;112004;FS;chlodnictwo;zamrazarki;G7;Poludnie;32;901;20018,26
4229;hist;112004;FS;chlodnictwo;zamrazarki;G7;Sieci;22;901;17132,66
4230;hist;112004;FS;chlodnictwo;zamrazarki;MEDIA EXPERT;Polnoc;15;901;10049,59
4231;hist;112004;FS;chlodnictwo;zamrazarki;MEDIA MARKT;Sieci;11;901;6981,03
4232;hist;112004;FS;chlodnictwo;zamrazarki;NEONET;Zachod;32;901;21048,68
4233;hist;112004;FS;chlodnictwo;zamrazarki;PARTNER;Poludnie;10;901;6357,50
4234;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;;Others;3;287;584,31
4235;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;;Poludnie;31;287;7614,64
4236;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;;Sieci;205;287;47158,68
4237;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;36;287;8575,32
4238;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Zachod;6;287;1490,88
4239;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Polnoc;24;287;5967,48
4240;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;30;287;6981,70
4241;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Sieci;30;287;5400,00
4242;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;MEDIA EXPERT;Poludnie;1;287;1,00
4243;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;MEDIA EXPERT;Wschod;15;287;3808,50
4244;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;MEDIA MARKT;Sieci;498;287;125565,95
4245;hist;112004;FS;mikrofalowki;mikrofalowki elektronicznie;NEONET;Zachod;145;287;34396,15
4246;hist;112004;FS;mikrofalowki;mikrofalowki mechanicznie;;Others;1;253;119,12
4247;hist;112004;FS;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;18;253;3684,24
4248;hist;112004;FS;mikrofalowki;mikrofalowki mechanicznie;;Sieci;681;253;121429,08
4249;hist;112004;FS;mikrofalowki;mikrofalowki mechanicznie;G7;Poludnie;10;253;1853,40
4250;hist;112004;FS;pralki;pralki front;;Others;23;979;10847,58
4251;hist;112004;FS;pralki;pralki front;;Polnoc;1061;979;911965,92
4252;hist;112004;FS;pralki;pralki front;;Poludnie;770;979;663107,47
4253;hist;112004;FS;pralki;pralki front;;Sieci;1132;979;936875,05
4254;hist;112004;FS;pralki;pralki front;;Wschod;24;979;23282,65
4255;hist;112004;FS;pralki;pralki front;;Zachod;262;979;246854,95
4256;hist;112004;FS;pralki;pralki front;AVANS;Poludnie;202;979;168946,47
4257;hist;112004;FS;pralki;pralki front;AVANS;Wschod;674;979;587487,31
4258;hist;112004;FS;pralki;pralki front;AVANS;Zachod;345;979;299031,85
4259;hist;112004;FS;pralki;pralki front;G7;Polnoc;401;979;351508,75
4260;hist;112004;FS;pralki;pralki front;G7;Poludnie;615;979;536239,75
4261;hist;112004;FS;pralki;pralki front;G7;Sieci;285;979;233794,90
4262;hist;112004;FS;pralki;pralki front;MEDIA EXPERT;Polnoc;80;979;72271,50
4263;hist;112004;FS;pralki;pralki front;MEDIA EXPERT;Poludnie;92;979;81421,78
4264;hist;112004;FS;pralki;pralki front;MEDIA EXPERT;Wschod;26;979;22930,80
4265;hist;112004;FS;pralki;pralki front;MEDIA EXPERT;Zachod;26;979;23247,75
4266;hist;112004;FS;pralki;pralki front;MEDIA MARKT;Sieci;334;979;277609,75
4267;hist;112004;FS;pralki;pralki front;MEGA AVANS;Sieci;19;979;18338,14
4268;hist;112004;FS;pralki;pralki front;NEONET;Zachod;2187;979;1907184,19
4269;hist;112004;FS;pralki;pralki front;OKAY;Sieci;13;979;10337,19
4270;hist;112004;FS;pralki;pralki front;PARTNER;Wschod;58;979;53239,29
4271;hist;112004;FS;pralki;pralki front;PARTNER;Zachod;546;979;466976,45
4272;hist;112004;FS;sprzet grzejny;kuchnie;;Others;12;951;5262,33
4273;hist;112004;FS;sprzet grzejny;kuchnie;;Polnoc;2356;951;1977925,66
4274;hist;112004;FS;sprzet grzejny;kuchnie;;Poludnie;971;951;756802,82
4275;hist;112004;FS;sprzet grzejny;kuchnie;;Sieci;2606;951;1782354,76
4276;hist;112004;FS;sprzet grzejny;kuchnie;;Wschod;177;951;123397,93
4277;hist;112004;FS;sprzet grzejny;kuchnie;;Zachod;374;951;324512,58
4278;hist;112004;FS;sprzet grzejny;kuchnie;AVANS;Poludnie;436;951;384136,82
4279;hist;112004;FS;sprzet grzejny;kuchnie;AVANS;Wschod;1337;951;1153071,25
4280;hist;112004;FS;sprzet grzejny;kuchnie;AVANS;Zachod;933;951;757202,12
4281;hist;112004;FS;sprzet grzejny;kuchnie;G7;Polnoc;683;951;538868,52
4282;hist;112004;FS;sprzet grzejny;kuchnie;G7;Poludnie;655;951;544561,66
4283;hist;112004;FS;sprzet grzejny;kuchnie;G7;Sieci;393;951;275522,00
4284;hist;112004;FS;sprzet grzejny;kuchnie;MEDIA EXPERT;Polnoc;383;951;317377,30
4285;hist;112004;FS;sprzet grzejny;kuchnie;MEDIA EXPERT;Poludnie;184;951;171220,00
4286;hist;112004;FS;sprzet grzejny;kuchnie;MEDIA EXPERT;Wschod;21;951;11047,72
4287;hist;112004;FS;sprzet grzejny;kuchnie;MEDIA EXPERT;Zachod;101;951;65574,16
4288;hist;112004;FS;sprzet grzejny;kuchnie;MEDIA MARKT;Sieci;310;951;286152,51
4289;hist;112004;FS;sprzet grzejny;kuchnie;MEGA AVANS;Sieci;39;951;30281,71
4290;hist;112004;FS;sprzet grzejny;kuchnie;NEONET;Zachod;1787;951;1562443,97
4291;hist;112004;FS;sprzet grzejny;kuchnie;OKAY;Sieci;14;951;9490,94
4292;hist;112004;FS;sprzet grzejny;kuchnie;PARTNER;Poludnie;72;951;66724,78
4293;hist;112004;FS;sprzet grzejny;kuchnie;PARTNER;Wschod;124;951;111035,72
4294;hist;112004;FS;sprzet grzejny;kuchnie;PARTNER;Zachod;690;951;631803,92
4295;hist;112004;FS;zmywarki;zmywarki 60;;Others;6;1034;2901,38
4296;hist;122004;BI;chlodnictwo;chlodziarki;;Meblarze;10;929;8072,78
4297;hist;122004;BI;chlodnictwo;chlodziarki;;Others;28;929;5163,01
4298;hist;122004;BI;chlodnictwo;chlodziarki;;Polnoc;21;929;16912,71
4299;hist;122004;BI;chlodnictwo;chlodziarki;;Poludnie;53;929;43524,47
4300;hist;122004;BI;chlodnictwo;chlodziarki;;Sieci;78;929;36652,07
4301;hist;122004;BI;chlodnictwo;chlodziarki;;Zachod;14;929;12062,61
4302;hist;122004;BI;chlodnictwo;chlodziarki;AVANS;Poludnie;1;929;656,50
4303;hist;122004;BI;chlodnictwo;chlodziarki;AVANS;Wschod;11;929;9341,15
4304;hist;122004;BI;chlodnictwo;chlodziarki;AVANS;Zachod;19;929;16287,81
4305;hist;122004;BI;chlodnictwo;chlodziarki;BRW-SA;Meblarze;3;929;2728,39
4306;hist;122004;BI;chlodnictwo;chlodziarki;G7;Polnoc;1;929;663,96
4307;hist;122004;BI;chlodnictwo;chlodziarki;G7;Poludnie;80;929;61858,64
4308;hist;122004;BI;chlodnictwo;chlodziarki;G7;Sieci;22;929;17270,31
4309;hist;122004;BI;chlodnictwo;chlodziarki;G7;Zachod;32;929;27581,57
4310;hist;122004;BI;chlodnictwo;chlodziarki;NEONET;Zachod;8;929;6624,80
4311;hist;122004;BI;chlodnictwo;chlodziarki;PARTNER;Zachod;43;929;36956,60
4312;hist;122004;BI;chlodnictwo;lodowki dwudrzwiowe;;Meblarze;22;1093;15128,98
4313;hist;122004;BI;chlodnictwo;lodowki dwudrzwiowe;;Others;4;1093;1351,51
